Index,Image A,Image B,Output
7146,113794,68482,A
7147,67,76780,A
7148,169296,117674,A
7149,155866,13046,A
7150,58365,193697,A
7151,81651,33086,A
7152,151555,135965,A
7153,125879,50661,A
7154,138952,88469,A
7155,140088,114958,B
7156,95780,169967,A
7157,154150,142484,A
7158,52525,156443,B
7159,21876,174718,A
7160,109350,192373,B
7161,23720,134868,B
7162,187735,6140,A
7163,13272,156275,A
7164,39830,18143,A
7165,95011,64771,B
7166,180178,130356,A
7167,6931,69291,A
7168,178378,100115,A
7169,36925,36047,A
7170,76774,155031,A
7171,96479,54553,A
7172,27316,129992,A
7173,198342,70222,A
7174,169650,172845,A
7175,8620,144428,A
7176,107453,113545,A
7177,58774,61414,B
7178,75729,200654,A
7179,109085,207687,A
7180,23031,187665,A
7181,42465,158440,A
7182,97312,201158,A
7183,119286,142880,A
7184,81795,176752,A
7185,116924,112131,B
7186,171746,68293,A
7187,48052,44647,A
7188,54996,12531,A
7189,40081,75868,A
7190,130785,92447,A
7191,144474,152185,A
7192,135762,77683,A
7193,63511,102336,B
7194,186421,118856,B
7195,8125,149773,B
7196,138271,175321,A
7197,134048,126886,A
7198,32561,101746,A
7199,2014,189723,A
7200,157761,208274,A
7201,30609,116096,A
7202,147196,185039,A
7203,50440,890,A
7204,206924,62577,B
7205,84281,66554,A
7206,162713,180497,A
7207,137515,72906,A
7208,156182,182475,A
7209,169758,112307,A
7210,164673,126066,A
7211,100139,75193,A
7212,146748,182068,A
7213,70845,3391,A
7214,90222,66009,A
7215,100546,24182,A
7216,7349,94349,A
7217,22360,98574,A
7218,106603,185626,A
7219,22143,87094,A
7220,57744,155021,B
7221,187459,185895,A
7222,147616,106064,A
7223,174508,126787,A
7224,120558,100841,A
7225,34978,93879,A
7226,64792,159099,A
7227,173090,156901,A
7228,60382,4366,A
7229,32078,95906,A
7230,189991,156613,A
7231,80640,199520,B
7232,86040,19311,A
7233,64877,116634,B
7234,114094,164509,A
7235,97737,142068,A
7236,39397,73521,A
7237,26809,102583,A
7238,172264,106964,A
7239,192604,155176,A
7240,71618,55898,A
7241,159776,143124,B
7242,209613,109819,A
7243,123118,178318,A
7244,193501,121420,A
7245,144957,88179,A
7246,105416,144669,A
7247,16641,16422,A
7248,90846,2199,A
7249,209707,13037,A
7250,42599,74606,A
7251,12473,139144,A
7252,41658,137739,B
7253,60670,91953,A
7254,170402,15984,A
7255,174119,3170,A
7256,61216,179691,A
7257,173350,120972,A
7258,190994,21508,A
7259,30552,137010,A
7260,51222,186105,A
7261,44749,195257,A
7262,109853,114526,A
7263,190,37587,A
7264,46724,168004,A
7265,44781,145142,A
7266,128440,50347,A
7267,127264,159726,A
7268,44845,97726,B
7269,155598,200134,A
7270,155341,184133,A
7271,125323,169505,A
7272,192583,145828,A
7273,160064,113371,A
7274,167597,173490,A
7275,424,68325,A
7276,69727,75751,A
7277,2984,118229,B
7278,206165,55505,A
7279,60736,26164,A
7280,121975,94882,A
7281,22719,84513,A
7282,83293,56956,A
7283,24945,180215,B
7284,193389,181385,A
7285,177137,109127,A
7286,75994,189123,A
7287,40570,192382,A
7288,117126,139200,A
7289,77852,10312,A
7290,165046,194988,A
7291,77408,96586,A
7292,123618,38986,A
7293,179446,17416,A
7294,54055,130568,A
7295,181066,144862,A
7296,26967,66582,A
7297,142743,190110,A
7298,51471,105657,A
7299,84863,42162,A
7300,32157,101433,A
7301,116969,32979,A
7302,157971,132564,A
7303,36534,91060,A
7304,36243,102000,A
7305,109957,160854,A
7306,152605,3618,A
7307,125425,40327,A
7308,58255,205716,A
7309,60148,163454,A
7310,139790,101838,A
7311,16972,65777,A
7312,38229,185083,A
7313,188855,143320,A
7314,205541,180802,A
7315,25958,29081,A
7316,134807,177887,A
7317,140096,207679,A
7318,36693,8760,A
7319,141256,12701,A
7320,9010,144450,B
7321,79218,150340,A
7322,193090,17871,A
7323,22601,59502,A
7324,26136,198845,B
7325,131803,109822,A
7326,147923,38043,A
7327,122973,166981,A
7328,71272,34228,A
7329,50760,145633,A
7330,32551,107132,A
7331,105311,172529,A
7332,112381,153363,A
7333,16440,99826,A
7334,60937,111685,A
7335,6632,50005,A
7336,57549,49287,B
7337,201187,192665,A
7338,16986,70065,A
7339,116762,164741,A
7340,103225,127028,A
7341,124535,37578,B
7342,17987,154677,B
7343,29154,122597,A
7344,49407,85679,A
7345,104737,198679,A
7346,147679,101426,A
7347,145693,102302,B
7348,130167,162556,A
7349,8053,169980,A
7350,19739,65272,A
7351,144980,59435,A
7352,198088,44993,A
7353,139846,75294,A
7354,96276,100543,A
7355,135424,88941,B
7356,133676,181391,A
7357,48875,87802,A
7358,91283,16113,A
7359,173718,58722,B
7360,126938,182517,A
7361,109734,5264,A
7362,127151,69295,A
7363,194614,202402,A
7364,21642,98814,B
7365,146796,20029,A
7366,62564,143136,A
7367,87943,203507,A
7368,127281,192235,A
7369,48054,2040,A
7370,102160,124310,A
7371,139178,142443,A
7372,151102,208171,A
7373,92775,26286,A
7374,202922,27229,A
7375,111822,159728,B
7376,195274,128492,A
7377,75362,4016,A
7378,21673,180340,B
7379,143473,200611,A
7380,188889,205346,A
7381,51974,125153,B
7382,140683,142067,A
7383,183255,8759,A
7384,102790,7229,A
7385,143775,66752,B
7386,53330,16657,A
7387,78422,38018,A
7388,116347,90443,B
7389,40736,13544,A
7390,77933,6366,A
7391,158989,140699,A
7392,123418,35642,A
7393,207197,56006,A
7394,98362,116386,A
7395,48688,33523,A
7396,172658,39475,A
7397,85306,161200,A
7398,48286,140707,A
7399,5764,5896,A
7400,54739,65771,A
7401,7091,84656,A
7402,116600,110512,A
7403,159642,192532,A
7404,26166,96580,A
7405,11039,35221,A
7406,133272,125570,A
7407,102989,39443,A
7408,96684,165558,A
7409,60245,162906,A
7410,100176,123207,A
7411,106813,184387,A
7412,91097,74184,A
7413,143903,94742,A
7414,24702,78236,A
7415,40472,16012,A
7416,169729,124459,A
7417,186081,88031,A
7418,170546,205826,A
7419,197885,37197,B
7420,118952,140095,A
7421,127606,188522,A
7422,130369,59516,A
7423,135437,35189,A
7424,1008,122836,A
7425,49720,75519,A
7426,102658,209802,A
7427,41047,54117,A
7428,79198,135265,A
7429,202290,81613,A
7430,104930,134725,A
7431,161040,194867,A
7432,68877,128083,A
7433,2404,192594,A
7434,26226,78019,A
7435,193726,148315,A
7436,815,136649,B
7437,200464,58183,A
7438,148030,105287,A
7439,27813,177472,A
7440,49513,144001,A
7441,205160,158950,A
7442,1594,155186,A
7443,208504,146454,A
7444,119558,149913,A
7445,3747,49962,A
7446,150855,178782,A
7447,129542,114048,A
7448,190250,6702,A
7449,71263,153469,A
7450,134770,182469,A
7451,114438,122182,B
7452,115716,65183,A
7453,142638,2776,A
7454,111568,114337,A
7455,69808,146110,A
7456,75259,47164,B
7457,16943,5662,A
7458,42762,4431,A
7459,147047,199760,A
7460,147770,71475,A
7461,84775,182043,A
7462,30585,200626,A
7463,179598,103179,A
7464,68779,34622,A
7465,91410,173950,A
7466,94291,139941,A
7467,199907,20629,A
7468,115888,24532,A
7469,7874,44442,A
7470,103918,145531,B
7471,152294,75538,A
7472,105900,88403,A
7473,104657,163746,A
7474,119735,77068,A
7475,4179,46787,A
7476,102355,180609,A
7477,127534,75320,B
7478,185351,177738,B
7479,32957,46287,A
7480,8164,190894,A
7481,146488,35631,A
7482,135138,49942,B
7483,2777,95778,B
7484,144135,80141,B
7485,202369,75645,A
7486,178852,166165,A
7487,154549,108264,A
7488,136828,197274,A
7489,181447,78424,A
7490,102175,124217,A
7491,67660,206710,A
7492,20386,137204,A
7493,63845,107084,A
7494,40322,27340,A
7495,190719,98170,A
7496,141582,166808,A
7497,198324,209544,A
7498,199686,45057,A
7499,170380,194938,A
7500,78438,81278,A
7501,22107,140525,A
7502,206365,47585,A
7503,5564,29262,A
7504,9292,127720,A
7505,49475,204679,A
7506,204165,158209,B
7507,154467,185743,A
7508,60058,69906,A
7509,98214,78642,A
7510,205101,164823,B
7511,187529,128970,A
7512,192489,119267,A
7513,109032,31250,A
7514,44958,47511,A
7515,54477,162212,B
7516,166844,50459,A
7517,62824,207528,A
7518,84010,4887,A
7519,187261,70325,A
7520,132571,126879,A
7521,201964,57805,A
7522,169015,177179,A
7523,140868,144975,A
7524,133772,57103,A
7525,102630,54482,A
7526,7845,68577,A
7527,162812,148718,A
7528,55940,138642,A
7529,11616,35754,A
7530,78340,119949,A
7531,84035,119757,B
7532,114756,23740,B
7533,185520,8425,A
7534,117230,118880,A
7535,85417,13265,A
7536,56325,159304,B
7537,58275,145837,A
7538,50063,126974,A
7539,56974,127014,A
7540,187186,46357,A
7541,140517,62451,A
7542,66539,76733,A
7543,139991,152918,A
7544,56011,7132,A
7545,187819,202405,A
7546,188151,77782,A
7547,59662,86640,A
7548,189002,132873,A
7549,137239,22451,A
7550,124557,174178,A
7551,138418,91622,A
7552,27394,98659,A
7553,70603,48077,A
7554,172251,196159,A
7555,163095,56185,A
7556,70641,203255,A
7557,81796,148012,A
7558,192773,122148,A
7559,42956,134148,A
7560,137250,163340,B
7561,32048,188774,B
7562,159251,119433,A
7563,88282,189213,A
7564,34192,118561,A
7565,142218,79752,A
7566,95332,158876,B
7567,48085,139683,A
7568,48621,42976,B
7569,107549,148174,A
7570,94683,146464,A
7571,58968,133393,A
7572,118472,44683,A
7573,147052,101475,A
7574,160754,73020,A
7575,16763,4676,A
7576,205429,20622,A
7577,16633,108998,A
7578,20367,170296,A
7579,27963,64004,A
7580,74526,183061,A
7581,68258,191422,A
7582,195246,54784,A
7583,169987,135254,A
7584,164021,165910,A
7585,174920,143700,B
7586,170085,144233,B
7587,180207,151139,A
7588,169771,169755,A
7589,168163,21285,A
7590,123449,105387,A
7591,137025,9344,A
7592,170865,109943,A
7593,184242,151690,A
7594,158451,97671,A
7595,54506,200608,A
7596,37016,185877,A
7597,36734,54960,A
7598,145672,177735,B
7599,94693,39367,A
7600,11467,40526,B
7601,202074,87169,A
7602,160462,100481,A
7603,27572,33357,A
7604,66585,181519,B
7605,192780,22143,A
7606,80396,128722,B
7607,80405,208629,B
7608,138626,161229,A
7609,34161,184379,B
7610,80973,131726,B
7611,49360,171688,A
7612,57653,34417,A
7613,117455,56815,A
7614,19612,145251,A
7615,157061,147160,A
7616,81822,190712,A
7617,60692,61552,A
7618,8906,162029,A
7619,130017,73964,A
7620,133984,25550,A
7621,138015,5971,A
7622,203021,19440,B
7623,6690,81253,A
7624,43836,40535,B
7625,169979,47873,A
7626,142608,205326,A
7627,131546,21676,A
7628,109604,24554,A
7629,57173,196548,A
7630,40736,78791,A
7631,72624,93659,A
7632,18862,153336,B
7633,187100,150402,A
7634,66336,41864,A
7635,138462,164404,A
7636,14477,94475,A
7637,37853,80329,A
7638,29080,57406,A
7639,47337,209216,A
7640,31933,125308,A
7641,28461,118371,A
7642,150833,103253,B
7643,43819,36457,A
7644,60938,83133,A
7645,66455,178653,A
7646,17423,196904,A
7647,33542,186143,A
7648,128158,129765,A
7649,9359,134870,A
7650,144756,208508,A
7651,133646,174149,A
7652,100591,32812,A
7653,176667,190625,B
7654,90620,39126,A
7655,134064,191769,B
7656,156689,131190,A
7657,95297,102799,A
7658,169144,57508,A
7659,162620,77202,A
7660,176699,55922,A
7661,43336,80186,A
7662,169111,76618,A
7663,135018,20066,A
7664,109372,55553,A
7665,182090,14739,A
7666,169347,91580,B
7667,82157,103369,A
7668,103532,182232,A
7669,68416,82541,A
7670,11901,117412,A
7671,47231,6387,A
7672,203096,54322,A
7673,165733,107048,A
7674,194795,73628,A
7675,123818,87931,B
7676,41232,160867,A
7677,38000,137537,A
7678,66588,118537,B
7679,58803,133436,A
7680,122575,170913,A
7681,103713,187209,A
7682,16304,135987,A
7683,140215,172799,A
7684,141035,153016,A
7685,19144,34772,A
7686,108404,19105,A
7687,172733,115801,A
7688,33008,202355,A
7689,125340,162918,A
7690,160627,83467,A
7691,71521,172274,B
7692,133104,201412,B
7693,75002,130177,B
7694,144436,144406,A
7695,136116,201182,A
7696,206790,168193,A
7697,114079,57128,A
7698,165486,14605,A
7699,202836,92009,A
7700,20609,110978,A
7701,80738,81416,B
7702,46271,58900,A
7703,42734,89767,B
7704,114446,159068,A
7705,79365,88360,A
7706,26360,199093,A
7707,1194,73991,A
7708,140140,168509,B
7709,113100,25654,A
7710,156212,27092,A
7711,181266,69951,A
7712,140926,99755,A
7713,146607,17695,A
7714,167951,137709,B
7715,135367,19864,A
7716,24343,101533,A
7717,19854,31280,A
7718,70534,28375,A
7719,76187,71886,A
7720,90545,150577,A
7721,59919,33345,B
7722,116475,143664,A
7723,98959,130112,A
7724,5494,166344,A
7725,50579,112980,A
7726,61952,169399,A
7727,141492,51698,A
7728,143646,196111,B
7729,207024,204019,A
7730,156793,138821,A
7731,113640,148943,A
7732,203681,154955,A
7733,123152,101993,A
7734,174185,13214,A
7735,54339,105134,A
7736,133895,163792,A
7737,89247,15586,A
7738,116395,147527,A
7739,185550,23349,A
7740,72134,123110,A
7741,193871,70275,A
7742,180692,156266,A
7743,60696,94145,A
7744,27723,535,A
7745,188415,195489,B
7746,65853,54099,A
7747,203083,124101,A
7748,207535,3272,A
7749,47306,105170,A
7750,174276,128042,B
7751,33814,56746,B
7752,160253,168711,A
7753,186537,112215,A
7754,15420,18652,A
7755,146089,16586,A
7756,122078,176608,A
7757,83033,31180,A
7758,170577,151327,A
7759,157353,80087,A
7760,78,188936,A
7761,113365,129394,A
7762,45092,107016,A
7763,115779,88470,A
7764,87323,124249,A
7765,110200,3946,A
7766,152775,168218,B
7767,139944,59982,A
7768,16264,35684,A
7769,158065,23342,A
7770,80928,77531,B
7771,37337,119687,B
7772,10220,154502,A
7773,49874,144360,A
7774,111661,180030,A
7775,164326,146266,A
7776,178890,83474,A
7777,29883,70115,A
7778,123443,95440,A
7779,118391,12269,A
7780,51176,36383,A
7781,86007,84775,A
7782,63132,192980,A
7783,157390,13047,A
7784,27098,42349,A
7785,9640,76775,B
7786,86277,83865,A
7787,46061,185334,A
7788,32057,113562,A
7789,187672,97662,A
7790,197493,66914,A
7791,130505,53421,A
7792,10883,147082,A
7793,89043,111887,A
7794,44612,29578,A
7795,139149,123001,A
7796,64231,20822,A
7797,111013,101976,A
7798,182019,196091,A
7799,65244,130685,B
7800,128487,138798,A
7801,194872,131103,A
7802,81537,26376,B
7803,106788,2532,A
7804,46289,197963,A
7805,205632,131783,A
7806,204001,179992,A
7807,65693,129926,A
7808,198677,150944,A
7809,32097,146361,A
7810,147839,130443,A
7811,17490,33897,A
7812,108324,105133,A
7813,141086,130881,A
7814,34155,125089,A
7815,169938,21597,A
7816,41566,104426,A
7817,44217,322,A
7818,74836,45493,B
7819,30063,64521,A
7820,100416,178056,A
7821,29117,5791,A
7822,196225,168075,A
7823,9766,171447,A
7824,85759,91870,A
7825,88357,154685,A
7826,33563,66096,A
7827,21031,13936,A
7828,26024,206511,A
7829,93402,101070,A
7830,45891,129972,A
7831,70697,63946,A
7832,38336,32454,A
7833,120039,19849,A
7834,194959,144598,A
7835,158375,193935,B
7836,166667,208741,A
7837,170896,75966,A
7838,58575,98445,A
7839,130213,16189,A
7840,179941,91029,B
7841,101486,167135,A
7842,40912,74898,A
7843,45932,110256,A
7844,90825,111075,A
7845,156440,85343,A
7846,98937,99692,A
7847,205673,64106,A
7848,115905,88888,A
7849,166321,104326,A
7850,66282,167607,A
7851,89601,51908,B
7852,103309,34473,A
7853,64753,66924,A
7854,203392,108571,A
7855,142809,182168,A
7856,111708,776,A
7857,192922,193654,A
7858,49760,9325,A
7859,43756,43593,A
7860,30504,22841,A
7861,131964,112010,A
7862,94454,59545,A
7863,201182,32750,A
7864,77071,138254,A
7865,201576,10328,A
7866,22268,119528,B
7867,15021,198594,A
7868,195316,22389,A
7869,6717,12395,A
7870,59469,28463,A
7871,62611,88896,A
7872,78020,182126,A
7873,97469,197967,A
7874,77397,36405,A
7875,80607,138194,A
7876,206471,3265,A
7877,85759,127189,A
7878,98884,146954,A
7879,178035,143771,A
7880,132221,30266,A
7881,163414,69327,B
7882,95000,203364,A
7883,197581,58290,A
7884,5799,13325,A
7885,80961,154083,A
7886,88956,183394,A
7887,165164,190930,A
7888,209343,120220,A
7889,66890,39881,A
7890,181849,86297,A
7891,189519,171231,A
7892,153782,95409,A
7893,66246,161349,A
7894,29197,11765,A
7895,152070,192695,A
7896,16409,159179,A
7897,23707,112491,A
7898,137544,77859,A
7899,207059,99237,A
7900,84248,27173,A
7901,76043,111838,A
7902,18695,1691,A
7903,16939,198161,A
7904,54889,35234,A
7905,202147,110915,A
7906,87906,140586,A
7907,153391,27376,A
7908,177515,157463,A
7909,55207,37992,A
7910,146761,64565,A
7911,158310,31845,A
7912,20224,31313,A
7913,33258,393,A
7914,165938,177041,A
7915,19843,77588,A
7916,25694,171284,A
7917,71758,175428,A
7918,172637,122332,A
7919,135979,158890,A
7920,31527,93152,B
7921,106181,139767,A
7922,178677,8404,A
7923,136276,79362,A
7924,163061,44812,B
7925,84809,11359,A
7926,52883,56373,A
7927,116322,45961,A
7928,47993,134683,A
7929,184013,151100,A
7930,171583,112457,A
7931,153253,205343,A
7932,72922,94176,A
7933,90818,187820,A
7934,178947,158521,A
7935,18872,4455,A
7936,168534,35625,A
7937,105590,80598,A
7938,72497,44577,A
7939,10764,64918,A
7940,5389,170640,A
7941,131210,79491,A
7942,17742,150031,B
7943,173471,21928,A
7944,183675,151606,A
7945,196034,148026,A
7946,123564,21583,A
7947,116780,177621,A
7948,87691,190042,A
7949,117377,87747,A
7950,161867,208534,B
7951,41279,98135,B
7952,28819,150777,A
7953,142855,151546,A
7954,54287,94424,A
7955,94000,101992,A
7956,114309,6857,A
7957,192371,141471,A
7958,202210,13714,A
7959,29545,205176,A
7960,78204,145444,A
7961,124674,47148,A
7962,132984,173622,A
7963,45932,138890,A
7964,81692,14826,A
7965,14769,5234,A
7966,60172,178726,A
7967,149593,147959,A
7968,80262,52515,A
7969,59670,88004,A
7970,204762,81236,A
7971,163536,35457,B
7972,203573,37193,A
7973,35158,45535,B
7974,35078,56049,A
7975,65269,93016,A
7976,148608,117820,A
7977,56611,104485,A
7978,182171,103281,A
7979,87077,35737,B
7980,7823,149836,B
7981,188605,184507,A
7982,83564,176525,A
7983,199692,205544,A
7984,46278,15417,A
7985,5539,141940,B
7986,203267,38889,B
7987,106915,96361,A
7988,135427,200792,A
7989,126338,62374,B
7990,143018,31561,A
7991,23093,89660,A
7992,68212,95543,A
7993,163759,156295,A
7994,74025,80015,B
7995,160071,146971,A
7996,86013,138632,A
7997,31433,39975,A
7998,1188,95948,A
7999,77791,80319,A
8000,174190,73001,A
8001,29498,152092,A
8002,85385,112221,A
8003,2379,84128,A
8004,145396,119524,A
8005,44482,133368,A
8006,152103,10364,A
8007,209598,86663,A
8008,14181,143135,B
8009,196751,116719,B
8010,102015,148381,A
8011,43475,17390,A
8012,105030,203552,A
8013,126816,172855,A
8014,132540,155440,B
8015,25576,166230,B
8016,6828,45738,A
8017,91846,83377,A
8018,202006,169959,A
8019,47062,56268,A
8020,134572,167689,A
8021,117791,24199,A
8022,89956,149802,A
8023,156547,170498,A
8024,41967,30312,A
8025,58618,91020,A
8026,177537,179666,A
8027,127106,59523,A
8028,97996,130310,A
8029,37700,153773,A
8030,12529,675,A
8031,106719,151977,A
8032,79585,112625,A
8033,86487,109717,A
8034,135583,143217,A
8035,101367,87522,A
8036,193312,6788,A
8037,177498,131413,A
8038,37275,64968,A
8039,5333,23345,A
8040,81270,157624,A
8041,179677,191829,A
8042,67063,68106,A
8043,135654,91489,A
8044,75092,174471,A
8045,96760,59693,A
8046,152663,42153,A
8047,181172,54173,A
8048,49691,74654,A
8049,206068,155886,A
8050,92638,664,A
8051,24141,105317,B
8052,5931,109065,A
8053,89663,197912,B
8054,155750,40756,A
8055,27730,46517,A
8056,193667,77748,A
8057,197771,182223,B
8058,115116,6051,B
8059,12193,426,A
8060,52313,56326,A
8061,81626,24170,A
8062,66317,120660,A
8063,179284,74392,A
8064,80027,34583,A
8065,25844,132250,A
8066,66551,154797,A
8067,20010,33088,A
8068,187785,141927,A
8069,28324,7768,A
8070,92004,89465,A
8071,35063,79931,A
8072,128141,157224,A
8073,114106,134441,A
8074,137388,61659,A
8075,191338,141217,B
8076,75208,111851,A
8077,162460,34971,A
8078,4455,44513,A
8079,194331,93238,A
8080,41958,106639,A
8081,173299,193417,A
8082,172231,208649,A
8083,66821,76179,A
8084,184463,52515,A
8085,181003,93773,A
8086,170216,114135,B
8087,192326,87912,B
8088,64228,106111,B
8089,178883,79297,A
8090,29401,42120,A
8091,200053,102978,A
8092,33901,9394,A
8093,157499,106389,A
8094,176346,92060,B
8095,54172,7280,A
8096,190825,107572,B
8097,195753,167970,A
8098,18796,114227,A
8099,112064,88286,A
8100,50262,121249,A
8101,2626,12716,A
8102,177836,112489,B
8103,80704,103404,A
8104,21466,61300,A
8105,5817,9136,A
8106,109174,42470,A
8107,98101,51885,A
8108,29591,89693,A
8109,140967,19468,A
8110,43267,176860,A
8111,110025,34017,B
8112,78576,7574,A
8113,71942,170774,B
8114,24153,150842,A
8115,44774,196281,A
8116,129009,94292,A
8117,160519,78558,A
8118,50119,201447,B
8119,49049,75367,A
8120,182330,129595,A
8121,134023,113421,A
8122,91172,30870,A
8123,163572,121594,A
8124,142242,10830,A
8125,26035,19833,A
8126,191610,37865,B
8127,169215,27764,A
8128,40307,78183,A
8129,22591,43133,A
8130,36766,112242,A
