Index,Image A,Image B,Output
20563,133916,427514,A
20564,234246,328655,B
20565,266268,54052,A
20566,282914,186778,A
20567,161993,543092,A
20568,208413,298545,A
20569,69493,465124,A
20570,337521,335420,A
20571,529546,136224,A
20572,136480,424403,A
20573,71679,151530,A
20574,479363,81094,A
20575,349189,24113,A
20576,489292,62640,B
20577,444970,450883,A
20578,202981,285296,A
20579,267065,318025,B
20580,157401,526328,A
20581,80453,148862,A
20582,191667,170033,A
20583,510126,341075,B
20584,136895,391454,B
20585,257684,150086,A
20586,449093,559098,A
20587,485418,106792,B
20588,540551,478477,A
20589,133486,115397,A
20590,551351,475270,B
20591,456554,91840,A
20592,96037,162081,B
20593,410866,295684,B
20594,384080,147171,A
20595,252133,104280,B
20596,136175,275471,A
20597,262659,10628,A
20598,472864,282519,A
20599,85367,451849,B
20600,325345,14816,A
20601,14957,182385,B
20602,400840,47479,A
20603,57646,259227,B
20604,504277,135301,B
20605,450870,534729,B
20606,97330,489126,B
20607,199841,304805,B
20608,253401,311125,A
20609,10816,414538,B
20610,180930,216923,A
20611,172971,382880,B
20612,230000,356693,B
20613,339093,544869,B
20614,39180,505799,B
20615,241074,367588,A
20616,353872,429125,A
20617,197727,223788,A
20618,314020,166586,B
20619,59490,330379,B
20620,268505,490167,B
20621,544685,123670,A
20622,412644,408560,A
20623,274588,189906,B
20624,378787,558725,A
20625,457698,280058,B
20626,45062,14138,A
20627,392552,260474,B
20628,55522,239942,A
20629,179750,442689,B
20630,93296,516157,A
20631,387964,145197,B
20632,116365,177955,B
20633,82356,517416,B
20634,412289,143185,B
20635,213453,36529,A
20636,44613,13615,A
20637,469971,425189,B
20638,164306,248042,A
20639,19367,41866,B
20640,61297,470079,B
20641,239524,363647,B
20642,199773,159470,B
20643,304129,395977,B
20644,548692,240181,A
20645,496136,352414,A
20646,351900,326955,A
20647,74801,81905,B
20648,434870,491479,A
20649,172036,523391,A
20650,557968,309246,A
20651,32783,143364,A
20652,504330,478921,A
20653,415232,291192,A
20654,182127,371521,A
20655,125119,72095,A
20656,286233,114727,A
20657,438316,467879,B
20658,518727,210703,B
20659,5402,230294,B
20660,548997,269566,A
20661,237193,46440,B
20662,376646,456216,A
20663,244057,413876,B
20664,347284,532662,B
20665,280197,438944,A
20666,308797,69148,A
20667,432987,33861,B
20668,378424,97286,A
20669,136120,32039,B
20670,462608,208055,B
20671,75709,25231,A
20672,150956,57756,A
20673,142443,352144,A
20674,28780,237622,B
20675,267659,222015,B
20676,443150,191397,B
20677,193471,425369,A
20678,498718,245494,A
20679,275561,232194,B
20680,188495,182457,A
20681,37833,498109,B
20682,409676,330255,B
20683,454942,279446,B
20684,474423,332901,A
20685,554558,42652,A
20686,380259,1359,A
20687,422781,312986,A
20688,231857,108499,B
20689,377078,406952,A
20690,238397,538790,B
20691,2761,356333,B
20692,291371,212155,A
20693,535756,361815,A
20694,436530,156298,B
20695,361614,9351,A
20696,260660,132491,B
20697,479564,201096,A
20698,469624,179805,B
20699,17777,299470,B
20700,352086,511056,B
20701,290169,341809,B
20702,336158,538123,B
20703,340406,211724,B
20704,354678,91410,B
20705,7958,382049,B
20706,462279,122513,A
20707,160025,391104,A
20708,441700,20166,A
20709,569619,98807,B
20710,366239,135479,B
20711,239997,178290,B
20712,210999,562879,B
20713,324214,190215,A
20714,191614,162249,A
20715,34654,264404,A
20716,70762,148620,B
20717,271683,547628,A
20718,283832,225858,A
20719,83722,36908,B
20720,514318,96972,B
20721,216326,537119,B
20722,135298,289390,A
20723,28861,326041,B
20724,133260,537639,B
20725,147311,563114,A
20726,354318,161797,B
20727,374140,419732,A
20728,196406,261469,B
20729,360551,93999,B
20730,359082,6721,A
20731,137504,377959,B
20732,251358,415673,B
20733,559166,275494,A
20734,530628,159015,A
20735,495017,344988,B
20736,470520,175022,B
20737,240583,394925,A
20738,119128,116001,B
20739,408267,548000,A
20740,431772,375277,A
20741,31159,2887,A
20742,22231,230344,B
20743,41979,279348,A
20744,173570,307528,A
20745,340565,539702,A
20746,168111,308208,B
20747,105679,204519,B
20748,7141,278898,B
20749,349383,209713,B
20750,164900,528817,A
20751,486600,82244,A
20752,127325,535826,A
20753,563555,52432,B
20754,418636,40246,A
20755,469896,61966,B
20756,9629,112226,A
20757,388833,283803,A
20758,560328,267759,A
20759,548856,4630,A
20760,84617,210364,B
20761,246255,393123,A
20762,338903,462615,A
20763,155377,125804,B
20764,275049,546464,A
20765,373804,176225,B
20766,111259,447933,A
20767,315901,425151,A
20768,70633,138169,A
20769,157727,308841,B
20770,460165,197690,B
20771,531473,173145,B
20772,538108,496233,A
20773,533110,416382,B
20774,194192,59907,A
20775,547026,502951,A
20776,330628,495591,B
20777,25765,400460,B
20778,109507,30719,A
20779,162035,456551,B
20780,405069,414431,B
20781,287701,136437,B
20782,64167,493378,A
20783,392589,554276,B
20784,197966,489314,A
20785,393642,545409,A
20786,442383,534958,A
20787,221467,516845,A
20788,398999,123215,B
20789,363359,556321,B
20790,558703,456096,B
20791,422069,333477,B
20792,256437,85549,B
20793,90645,143327,B
20794,402056,457580,A
20795,235647,560860,A
20796,110736,245249,A
20797,82853,403695,B
20798,457903,394207,A
20799,175197,53889,B
20800,321721,239889,B
20801,117820,433111,A
20802,155968,333983,A
20803,183502,86927,A
20804,403949,385825,A
20805,562380,256109,B
20806,306404,185932,B
20807,462198,441463,B
20808,100462,341470,A
20809,392585,137226,B
20810,375679,552592,A
20811,142,11849,A
20812,54973,563876,A
20813,255310,293908,B
20814,332727,352940,A
20815,9152,540191,B
20816,513001,50827,B
20817,506150,478913,B
20818,521872,477891,B
20819,354077,523273,A
20820,2324,277654,B
20821,269120,257268,B
20822,133352,10873,A
20823,523619,200676,B
20824,98096,569908,A
20825,22650,191168,B
20826,495604,508465,A
20827,118265,368706,B
20828,441905,260872,B
20829,569356,76754,A
20830,267468,261029,A
20831,553666,316980,A
20832,426884,68634,B
20833,106744,515379,A
20834,424415,58701,B
20835,413872,397855,A
20836,255884,192807,B
20837,435704,450871,A
20838,232962,218816,B
20839,190864,110609,B
20840,211696,307026,B
20841,105641,441093,B
20842,545257,183717,A
20843,511729,243254,A
20844,490371,502398,A
20845,300471,34338,A
20846,97667,445039,B
20847,501973,80657,B
20848,126992,7920,A
20849,538358,214730,B
20850,12727,409050,B
20851,403684,6045,A
20852,523365,48919,B
20853,421599,79467,B
20854,241136,61974,A
20855,36456,248667,B
20856,499092,407291,A
20857,197641,264253,A
20858,98248,279622,B
20859,419574,520703,B
20860,166486,270192,A
20861,213923,204112,A
20862,105026,299110,B
20863,484719,243237,B
20864,48495,559811,A
20865,187696,138198,A
20866,403531,504399,B
20867,223247,345169,A
20868,356717,425542,A
20869,57817,92389,A
20870,429471,418498,A
20871,231237,162052,A
20872,212428,90960,B
20873,19891,258929,B
20874,26955,187383,A
20875,14065,493202,B
20876,265450,479124,A
20877,177457,237942,A
20878,122060,40968,A
20879,73568,108963,A
20880,468894,303932,A
20881,203733,510801,A
20882,248155,177066,A
20883,146595,506840,B
20884,414079,58407,A
20885,284283,560585,A
20886,166783,128491,A
20887,111131,382993,A
20888,35830,6381,A
20889,266520,99134,A
20890,477382,548421,B
20891,333699,265250,B
20892,29418,459498,B
20893,421123,326886,A
20894,23959,8115,A
20895,217350,71120,B
20896,411014,230299,B
20897,234293,495648,B
20898,158879,330174,A
20899,551078,529206,B
20900,492203,64423,B
20901,509479,180241,B
20902,526166,139230,A
20903,89526,556449,A
20904,390148,523189,A
20905,561151,398235,B
20906,177828,468884,A
20907,260790,242610,B
20908,496621,117138,A
20909,553878,180396,B
20910,178400,506957,B
20911,118128,383722,A
20912,210309,78110,A
20913,526246,523213,B
20914,263755,99189,A
20915,43157,567236,B
20916,379889,341695,A
20917,212587,211183,B
20918,285431,56793,B
20919,347537,229557,A
20920,250116,422226,B
20921,131685,137694,A
20922,534256,164799,B
20923,278004,470638,B
20924,213214,494271,B
20925,198690,184411,B
20926,329145,409529,A
20927,296100,354107,B
20928,38829,428858,A
20929,280333,533243,B
20930,421388,506974,A
20931,333680,16606,A
20932,110729,323216,A
20933,247298,20765,A
20934,486067,359615,A
20935,359021,424638,B
20936,239413,56298,B
20937,407366,486563,A
20938,297004,246631,A
20939,569655,239924,B
20940,369965,499521,A
20941,529370,515531,A
20942,303113,262468,A
20943,107981,51795,A
20944,463814,395019,B
20945,53179,267091,A
20946,123838,543737,A
20947,360003,567298,A
20948,446583,448448,A
20949,112124,381288,A
20950,242483,168355,B
20951,316121,72911,B
20952,20769,5649,B
20953,306350,532214,A
20954,175434,439225,B
20955,85216,465628,B
20956,532628,477479,A
20957,501124,259583,A
20958,105136,225309,B
20959,158863,190517,B
20960,494073,104553,B
20961,229248,256244,B
20962,307429,2694,A
20963,42885,549207,A
20964,165812,60402,A
20965,221796,465091,B
20966,39164,199605,B
20967,410241,164846,A
20968,498316,472652,B
20969,177412,192396,B
20970,503471,566473,B
20971,199838,344501,B
20972,226005,446996,A
20973,441626,367979,A
20974,346661,347837,A
20975,422914,398018,A
20976,439948,104071,B
20977,451208,163082,A
20978,345738,334611,B
20979,422657,158609,B
20980,34434,480365,A
20981,553970,377228,B
20982,37182,195948,B
20983,231368,132855,B
20984,548439,486888,A
20985,64290,546825,A
20986,181430,240505,A
20987,468649,58641,B
20988,416007,344049,A
20989,327363,295244,B
20990,365657,136386,B
20991,256330,399993,A
20992,242502,236213,B
20993,101603,549199,A
20994,401917,13782,A
20995,78248,546631,A
20996,238926,493981,B
20997,48972,121031,A
20998,523353,565533,A
20999,236295,517440,A
21000,193850,543099,B
21001,222636,350034,A
21002,19279,187319,B
21003,481185,500389,A
21004,463525,482225,B
21005,63221,303927,A
21006,300611,569247,B
21007,432175,229845,A
21008,345537,177639,B
21009,304684,68345,A
21010,271932,281087,B
21011,115201,352243,B
21012,439597,185332,B
21013,68851,3274,A
21014,334669,160009,B
21015,19996,295193,B
21016,341815,553434,A
21017,194871,292438,A
21018,280037,432111,A
21019,146679,175348,A
21020,340913,60095,A
21021,218206,56124,B
21022,541556,446168,A
21023,562150,221812,B
21024,98050,409270,B
21025,286815,337890,A
21026,199268,466891,B
21027,204230,546060,B
21028,341701,86515,B
21029,109692,314717,B
21030,122331,497964,A
21031,405333,363036,A
21032,449225,243624,B
21033,453282,299431,B
21034,484665,511548,A
21035,232037,48765,A
21036,424532,131867,B
21037,560462,263659,A
21038,544596,60028,A
21039,2690,295159,B
21040,352472,200242,B
21041,232698,124273,A
21042,420266,443421,A
21043,391976,320410,B
21044,543013,551367,B
21045,534991,92630,B
21046,489136,299473,A
21047,415583,446028,A
21048,508997,19814,A
21049,346439,423913,B
21050,435866,408256,B
21051,224665,486934,A
21052,135233,142033,B
21053,505882,381612,B
21054,22691,21958,B
21055,415955,19985,A
21056,53961,142149,A
21057,356260,236307,A
21058,415161,248506,A
21059,434837,67177,A
21060,273988,56913,B
21061,181978,30338,B
21062,309892,420987,A
21063,474856,392931,B
21064,349632,139153,A
21065,201345,92631,A
21066,36009,563522,A
21067,500444,83728,B
21068,535494,518321,B
21069,393716,84686,A
21070,343239,357187,A
21071,536677,168410,A
21072,149622,450761,A
21073,394632,65796,B
21074,358423,416273,B
21075,243451,149188,B
21076,459897,136756,A
21077,306561,508559,A
21078,36696,392509,B
21079,472745,105597,A
21080,102352,279036,A
21081,138192,89050,B
21082,405506,355040,B
21083,458560,512882,B
21084,323292,205316,A
21085,274581,491416,B
21086,281645,291183,B
21087,422096,525991,B
21088,68541,401987,B
21089,220449,436630,B
21090,504831,108408,B
21091,472318,15109,A
21092,267898,155577,A
21093,382708,489972,A
21094,95135,394902,A
21095,460880,12025,A
21096,28070,553625,B
21097,37152,402927,A
21098,4841,241165,B
21099,565414,7303,A
21100,63022,223620,B
21101,224220,166126,A
21102,440799,199456,B
21103,315828,260586,A
21104,418381,234695,A
21105,1741,440785,B
21106,103506,462813,A
21107,134342,256492,A
21108,440802,443575,A
21109,335242,113751,B
21110,25137,564596,B
21111,132446,435527,B
21112,315903,84334,B
21113,268420,156795,B
21114,111308,109486,A
21115,255512,387669,B
21116,213863,492204,A
21117,297442,438668,A
21118,202893,448044,B
21119,547909,134226,B
21120,407551,161553,B
21121,543546,247154,B
21122,250406,362766,B
21123,245647,28179,A
21124,193724,546868,A
21125,263529,372371,A
21126,431808,253191,B
21127,418187,369198,A
21128,91725,559662,B
21129,24233,77531,B
21130,7846,557684,A
21131,555174,206176,B
21132,145150,379447,A
21133,107388,203406,A
21134,159297,405607,B
21135,128536,125266,B
21136,152253,45056,A
21137,311665,236568,B
21138,358318,490368,A
21139,554978,300325,A
21140,187762,435127,A
21141,94118,179906,B
21142,311719,191103,B
21143,106761,265796,B
21144,283543,146970,B
21145,411309,173731,B
21146,297539,294014,A
21147,514370,382526,A
21148,498680,310442,A
21149,62552,13077,A
21150,253524,240913,A
21151,173671,445491,B
21152,103016,57709,A
21153,338720,369162,A
21154,217216,129664,A
21155,2922,347402,B
21156,302262,54457,B
21157,96176,503761,A
21158,538137,59009,B
21159,382000,11363,A
21160,551059,297539,B
21161,105951,23338,A
21162,325142,552092,B
21163,380257,212209,B
21164,328936,243907,B
21165,21863,151486,B
21166,284284,346828,B
21167,537387,100245,B
21168,282446,489153,A
21169,292824,369320,A
21170,35899,291149,A
21171,145148,544063,B
21172,112610,11831,A
21173,178631,372871,A
21174,82771,228444,B
21175,354723,361345,B
21176,461450,418562,A
21177,221441,172292,A
21178,296039,552129,B
21179,162232,535972,A
21180,539088,66831,A
21181,86366,50843,B
21182,200098,50246,B
21183,341973,499659,B
21184,161873,522057,A
21185,375910,197510,A
21186,67014,164968,A
21187,118678,56618,B
21188,51833,495454,A
21189,280064,20392,A
21190,489818,195405,B
21191,214322,559813,A
21192,508182,140181,B
21193,213386,137618,B
21194,148248,408670,B
21195,546919,322010,B
21196,189594,28725,A
21197,505794,531265,A
21198,438238,323358,A
21199,276016,360097,A
21200,421124,185454,A
21201,340743,216389,A
21202,284827,545713,A
21203,333836,562467,A
21204,407405,362963,B
21205,468334,508089,B
21206,375689,182675,A
21207,148432,253260,A
21208,180434,99535,A
21209,68676,379429,B
21210,433612,7629,A
21211,354325,449905,A
21212,104899,90374,B
21213,516350,562558,A
21214,360300,326868,A
21215,186987,38663,A
21216,514412,376252,A
21217,458148,407286,B
21218,49948,73180,B
21219,313148,552327,A
21220,265482,515097,A
21221,178952,60686,A
21222,326226,270173,A
21223,228468,501348,A
21224,171327,391224,B
21225,392617,321950,A
21226,474178,376481,A
21227,124442,451859,A
21228,116275,438856,A
21229,326874,354497,A
21230,67891,448448,A
21231,18454,180710,B
21232,559583,387844,A
21233,275282,324825,A
21234,550003,174337,B
21235,166005,137889,A
21236,249206,46134,B
21237,329919,196962,A
21238,30454,93297,B
21239,368574,541244,B
21240,457862,449983,B
21241,404544,522212,B
21242,455409,143038,B
21243,452707,230908,A
21244,108442,162975,B
21245,280580,110568,A
21246,482045,488455,B
21247,22017,454048,B
21248,118163,309582,B
21249,21983,450331,B
21250,499776,344671,B
21251,115166,364473,A
21252,335590,569902,B
21253,125607,399686,A
21254,92990,153420,B
21255,492015,88430,A
21256,100086,277887,A
21257,68171,12022,A
21258,65768,37087,A
21259,112305,100218,A
21260,231857,409918,A
21261,536590,70704,B
21262,72517,19498,A
21263,323550,286278,A
21264,100650,481271,B
21265,138708,530494,B
21266,371399,482510,A
21267,179525,56495,A
21268,152594,506964,B
21269,496623,39863,A
21270,196970,524467,B
21271,363843,371069,B
21272,216816,294687,B
21273,351029,304411,A
21274,205767,359317,B
21275,324538,287531,A
21276,192573,530821,A
21277,128353,312888,A
21278,371764,333487,B
21279,115751,93908,B
21280,314169,156318,B
21281,216998,152901,B
21282,87367,105877,A
21283,192702,196291,A
21284,120765,255475,B
21285,73061,245473,A
21286,539701,564591,B
21287,331848,49608,B
21288,363559,185275,A
21289,429745,193767,A
21290,368933,154790,A
21291,5408,318024,B
21292,54357,173961,A
21293,53154,553270,A
21294,268118,215131,A
21295,404474,108178,A
21296,135254,38746,A
21297,418009,382625,B
21298,73509,316905,A
21299,249079,55189,B
21300,352028,49643,B
21301,569889,401133,A
21302,500715,443686,A
21303,27496,90786,B
21304,371362,195127,A
21305,238272,400041,B
21306,423850,565691,B
21307,13996,83604,B
21308,212196,494209,B
21309,79901,440735,A
21310,260269,363256,A
21311,365582,152775,B
21312,568965,385508,B
21313,188213,427714,A
21314,445895,80396,B
21315,35528,428330,B
21316,218930,540498,A
21317,231836,397744,A
21318,254961,478692,B
21319,494010,209431,A
21320,273888,354367,A
21321,369303,118584,B
21322,74748,408870,A
21323,399163,431691,A
21324,239391,180563,B
21325,26434,153850,B
21326,91013,566924,A
21327,249051,350264,B
21328,478760,106266,A
21329,113445,284292,B
21330,569652,389285,B
21331,497720,461855,B
21332,245288,174230,A
21333,420542,397526,A
21334,218164,47124,B
21335,170728,80780,A
21336,113972,436076,B
21337,206624,282739,A
21338,132655,122699,B
21339,69556,520258,A
21340,122327,181802,A
21341,78835,422424,A
21342,383418,87841,B
21343,284831,320657,B
21344,329405,388205,A
21345,119182,4849,A
21346,191548,423409,B
21347,464180,289874,B
21348,503836,323025,A
21349,497320,193024,B
21350,146774,65505,A
21351,202143,126215,B
21352,350535,535154,B
21353,380346,102877,A
21354,279159,280930,A
21355,241435,309616,B
21356,548478,438011,B
21357,211803,460268,B
21358,72670,558084,B
21359,291126,369534,B
21360,244032,200994,A
21361,211462,261851,A
21362,462354,371410,A
21363,497950,42354,B
21364,515980,461998,B
21365,178189,5861,A
21366,88439,105947,B
21367,154254,12726,A
21368,88064,26156,A
21369,92065,517027,B
21370,383442,189800,B
21371,546533,518814,A
21372,80162,10175,A
21373,426946,564573,B
21374,6555,79733,B
